[304.0, 176.0, 1021.0, 714.0]
[160.0, 160.0, 878.0, 698.0]
[160.0, 144.0, 879.0, 683.0]
[192.0, 112.0, 912.0, 652.0]
[160.0, 192.0, 881.0, 733.0]
[208.0, 144.0, 930.0, 686.0]
[144.0, 192.0, 867.0, 734.0]
[224.0, 144.0, 948.0, 687.0]
[160.0, 128.0, 885.0, 672.0]
[192.0, 192.0, 918.0, 736.0]
[256.0, 128.0, 983.0, 673.0]
[128.0, 128.0, 856.0, 674.0]
[208.0, 192.0, 937.0, 739.0]
[272.0, 176.0, 1002.0, 724.0]
[272.0, 128.0, 1003.0, 676.0]
[272.0, 128.0, 1004.0, 677.0]
[192.0, 128.0, 925.0, 678.0]
[144.0, 176.0, 878.0, 726.0]
[80.0, 160.0, 815.0, 711.0]
[160.0, 176.0, 896.0, 728.0]
[240.0, 192.0, 977.0, 745.0]
[192.0, 112.0, 930.0, 666.0]
[128.0, 192.0, 867.0, 746.0]
[192.0, 128.0, 932.0, 683.0]
[256.0, 112.0, 997.0, 668.0]
[256.0, 144.0, 998.0, 700.0]
[112.0, 144.0, 855.0, 701.0]
[224.0, 144.0, 968.0, 702.0]
[80.0, 160.0, 825.0, 719.0]
[192.0, 128.0, 938.0, 688.0]
[176.0, 128.0, 923.0, 688.0]
[176.0, 176.0, 924.0, 737.0]
[240.0, 96.0, 989.0, 658.0]
[64.0, 160.0, 814.0, 722.0]
[224.0, 160.0, 975.0, 723.0]
[256.0, 112.0, 1008.0, 676.0]
[112.0, 112.0, 865.0, 677.0]
[208.0, 96.0, 962.0, 662.0]
[96.0, 128.0, 851.0, 694.0]
[240.0, 96.0, 996.0, 663.0]
[160.0, 96.0, 917.0, 664.0]
[128.0, 160.0, 886.0, 728.0]
[176.0, 128.0, 935.0, 697.0]
[256.0, 112.0, 1016.0, 682.0]
[112.0, 144.0, 873.0, 715.0]
[128.0, 80.0, 890.0, 652.0]
[176.0, 96.0, 939.0, 668.0]
[160.0, 96.0, 924.0, 669.0]
[112.0, 144.0, 877.0, 718.0]
[176.0, 128.0, 942.0, 702.0]
[64.0, 144.0, 831.0, 719.0]
[224.0, 160.0, 992.0, 736.0]
[144.0, 144.0, 913.0, 721.0]
[160.0, 80.0, 930.0, 658.0]
[208.0, 160.0, 979.0, 738.0]
[192.0, 96.0, 964.0, 675.0]
[240.0, 96.0, 1013.0, 676.0]
[176.0, 96.0, 950.0, 676.0]
[176.0, 160.0, 951.0, 741.0]
[176.0, 160.0, 952.0, 742.0]
[224.0, 96.0, 1001.0, 679.0]
[128.0, 80.0, 906.0, 664.0]
[176.0, 128.0, 955.0, 712.0]
[144.0, 112.0, 924.0, 697.0]
[160.0, 96.0, 941.0, 682.0]
[128.0, 144.0, 910.0, 730.0]
[176.0, 80.0, 959.0, 667.0]
[128.0, 96.0, 912.0, 684.0]
[224.0, 112.0, 1009.0, 701.0]
[176.0, 112.0, 962.0, 702.0]
[192.0, 96.0, 979.0, 686.0]
[208.0, 96.0, 996.0, 687.0]
[192.0, 80.0, 981.0, 672.0]
[112.0, 112.0, 902.0, 704.0]
[208.0, 112.0, 999.0, 705.0]
