[304.0, 0.0, 1021.0, 538.0]
[240.0, 144.0, 958.0, 682.0]
[240.0, 144.0, 959.0, 683.0]
[240.0, 128.0, 960.0, 668.0]
[240.0, 112.0, 961.0, 653.0]
[272.0, 64.0, 994.0, 606.0]
[208.0, 80.0, 931.0, 622.0]
[288.0, 16.0, 1012.0, 559.0]
[256.0, 16.0, 981.0, 560.0]
[288.0, 96.0, 1014.0, 640.0]
[288.0, 80.0, 1015.0, 625.0]
[224.0, 64.0, 952.0, 610.0]
[256.0, 80.0, 985.0, 627.0]
[256.0, 48.0, 986.0, 596.0]
[256.0, 80.0, 987.0, 628.0]
[192.0, 80.0, 924.0, 629.0]
[240.0, 112.0, 973.0, 662.0]
[224.0, 128.0, 958.0, 678.0]
[240.0, 48.0, 975.0, 599.0]
[256.0, 16.0, 992.0, 568.0]
[272.0, 96.0, 1009.0, 649.0]
[272.0, 32.0, 1010.0, 586.0]
[208.0, 80.0, 947.0, 634.0]
[224.0, 80.0, 964.0, 635.0]
[256.0, 128.0, 997.0, 684.0]
[256.0, 64.0, 998.0, 620.0]
[208.0, 16.0, 951.0, 573.0]
[256.0, 0.0, 1000.0, 558.0]
[256.0, 80.0, 1001.0, 639.0]
[256.0, 112.0, 1002.0, 672.0]
[208.0, 0.0, 955.0, 560.0]
[256.0, 0.0, 1004.0, 561.0]
[256.0, 16.0, 1005.0, 578.0]
[240.0, 32.0, 990.0, 594.0]
[240.0, 64.0, 991.0, 627.0]
[240.0, 112.0, 992.0, 676.0]
[256.0, 0.0, 1009.0, 565.0]
[208.0, 64.0, 962.0, 630.0]
[240.0, 80.0, 995.0, 646.0]
[208.0, 16.0, 964.0, 583.0]
[208.0, 112.0, 965.0, 680.0]
[256.0, 64.0, 1014.0, 632.0]
[224.0, 48.0, 983.0, 617.0]
[240.0, 48.0, 1000.0, 618.0]
[256.0, 32.0, 1017.0, 603.0]
[208.0, 64.0, 970.0, 636.0]
[160.0, 80.0, 923.0, 652.0]
