[208.0, 96.0, 925.0, 634.0]
[32.0, 80.0, 750.0, 618.0]
[48.0, 96.0, 767.0, 635.0]
[16.0, 112.0, 736.0, 652.0]
[128.0, 112.0, 849.0, 653.0]
[160.0, 80.0, 882.0, 622.0]
[32.0, 80.0, 755.0, 622.0]
[112.0, 96.0, 836.0, 639.0]
[48.0, 48.0, 773.0, 592.0]
[128.0, 32.0, 854.0, 576.0]
[64.0, 112.0, 791.0, 657.0]
[96.0, 64.0, 824.0, 610.0]
[32.0, 112.0, 761.0, 659.0]
[32.0, 96.0, 762.0, 644.0]
[0.0, 80.0, 731.0, 628.0]
[64.0, 32.0, 796.0, 581.0]
[80.0, 48.0, 813.0, 598.0]
[64.0, 112.0, 798.0, 662.0]
[48.0, 128.0, 783.0, 679.0]
[16.0, 48.0, 752.0, 600.0]
[48.0, 112.0, 785.0, 665.0]
[16.0, 96.0, 754.0, 650.0]
[16.0, 112.0, 755.0, 666.0]
[32.0, 96.0, 772.0, 651.0]
[96.0, 96.0, 837.0, 652.0]
[112.0, 112.0, 854.0, 668.0]
[48.0, 112.0, 791.0, 669.0]
[0.0, 80.0, 744.0, 638.0]
[112.0, 96.0, 857.0, 655.0]
[32.0, 48.0, 778.0, 608.0]
[80.0, 16.0, 827.0, 576.0]
[48.0, 112.0, 796.0, 673.0]
[64.0, 48.0, 813.0, 610.0]
[64.0, 64.0, 814.0, 626.0]
[144.0, 48.0, 895.0, 611.0]
[16.0, 32.0, 768.0, 596.0]
[80.0, 32.0, 833.0, 597.0]
[112.0, 128.0, 866.0, 694.0]
[48.0, 64.0, 803.0, 630.0]
[112.0, 48.0, 868.0, 615.0]
[32.0, 96.0, 789.0, 664.0]
[64.0, 48.0, 822.0, 616.0]
[32.0, 48.0, 791.0, 617.0]
[0.0, 64.0, 760.0, 634.0]
[96.0, 144.0, 857.0, 715.0]
[176.0, 80.0, 938.0, 652.0]
[176.0, 80.0, 939.0, 652.0]
[96.0, 80.0, 860.0, 653.0]
[112.0, 96.0, 877.0, 670.0]
[128.0, 96.0, 894.0, 670.0]
[144.0, 96.0, 911.0, 671.0]
[64.0, 32.0, 832.0, 608.0]
[128.0, 32.0, 897.0, 609.0]
[96.0, 16.0, 866.0, 594.0]
[128.0, 32.0, 899.0, 610.0]
[128.0, 0.0, 900.0, 579.0]
[144.0, 16.0, 917.0, 596.0]
[80.0, 48.0, 854.0, 628.0]
[96.0, 16.0, 871.0, 597.0]
[176.0, 64.0, 952.0, 646.0]
[32.0, 128.0, 809.0, 711.0]
[80.0, 80.0, 858.0, 664.0]
[176.0, 80.0, 955.0, 664.0]
[144.0, 64.0, 924.0, 649.0]
[64.0, 80.0, 845.0, 666.0]
[80.0, 128.0, 862.0, 714.0]
[48.0, 0.0, 831.0, 587.0]
[32.0, 96.0, 816.0, 684.0]
[0.0, 32.0, 785.0, 621.0]
[80.0, 0.0, 866.0, 590.0]
[16.0, 112.0, 803.0, 702.0]
[48.0, 32.0, 836.0, 623.0]
[112.0, 64.0, 901.0, 656.0]
[160.0, 96.0, 950.0, 688.0]
[32.0, 112.0, 823.0, 705.0]
[96.0, 0.0, 888.0, 594.0]
[0.0, 80.0, 793.0, 675.0]
[128.0, 96.0, 922.0, 692.0]
[32.0, 16.0, 827.0, 612.0]
[32.0, 80.0, 828.0, 677.0]
[112.0, 0.0, 909.0, 598.0]
[80.0, 96.0, 878.0, 694.0]
[128.0, 0.0, 927.0, 599.0]
[176.0, 32.0, 976.0, 632.0]
[64.0, 96.0, 865.0, 697.0]
[64.0, 48.0, 866.0, 650.0]
[32.0, 48.0, 835.0, 650.0]
[112.0, 80.0, 916.0, 683.0]
[16.0, 64.0, 821.0, 668.0]
[48.0, 112.0, 854.0, 716.0]
[96.0, 80.0, 903.0, 685.0]
[96.0, 16.0, 904.0, 622.0]
[48.0, 48.0, 857.0, 655.0]
[144.0, 80.0, 954.0, 688.0]
[64.0, 32.0, 875.0, 640.0]
[112.0, 0.0, 924.0, 609.0]
[16.0, 64.0, 829.0, 674.0]
[128.0, 64.0, 942.0, 674.0]
[80.0, 0.0, 895.0, 611.0]
[160.0, 80.0, 976.0, 692.0]
[64.0, 32.0, 881.0, 645.0]
[32.0, 64.0, 850.0, 678.0]
[112.0, 0.0, 931.0, 614.0]
[112.0, 80.0, 932.0, 695.0]
[144.0, 16.0, 965.0, 632.0]
[144.0, 96.0, 966.0, 712.0]
[48.0, 64.0, 871.0, 681.0]
[112.0, 96.0, 936.0, 714.0]
[80.0, 16.0, 905.0, 635.0]
[16.0, 96.0, 842.0, 716.0]
[144.0, 48.0, 971.0, 668.0]
[112.0, 80.0, 940.0, 701.0]
[144.0, 64.0, 973.0, 686.0]
[112.0, 48.0, 942.0, 670.0]
[0.0, 16.0, 831.0, 639.0]
[16.0, 48.0, 848.0, 672.0]
[16.0, 80.0, 849.0, 705.0]
[80.0, 32.0, 914.0, 658.0]
[32.0, 0.0, 867.0, 626.0]
[16.0, 48.0, 852.0, 675.0]
[96.0, 16.0, 933.0, 644.0]
[0.0, 64.0, 838.0, 692.0]
[80.0, 80.0, 919.0, 709.0]
[96.0, 32.0, 936.0, 662.0]
[32.0, 48.0, 873.0, 679.0]
