[256.0, 96.0, 973.0, 634.0]
[224.0, 128.0, 942.0, 666.0]
[176.0, 96.0, 895.0, 635.0]
[80.0, 80.0, 800.0, 620.0]
[240.0, 96.0, 961.0, 637.0]
[176.0, 112.0, 898.0, 654.0]
[192.0, 80.0, 915.0, 622.0]
[176.0, 96.0, 900.0, 639.0]
[272.0, 112.0, 997.0, 656.0]
[208.0, 80.0, 934.0, 624.0]
[176.0, 80.0, 903.0, 625.0]
[176.0, 128.0, 904.0, 674.0]
[64.0, 80.0, 793.0, 627.0]
[160.0, 96.0, 890.0, 644.0]
[144.0, 96.0, 875.0, 644.0]
[160.0, 96.0, 892.0, 645.0]
[144.0, 64.0, 877.0, 614.0]
[96.0, 64.0, 830.0, 614.0]
[224.0, 80.0, 959.0, 631.0]
[48.0, 64.0, 784.0, 616.0]
[224.0, 64.0, 961.0, 617.0]
[208.0, 64.0, 946.0, 618.0]
[240.0, 112.0, 979.0, 666.0]
[112.0, 64.0, 852.0, 619.0]
[224.0, 112.0, 965.0, 668.0]
[176.0, 112.0, 918.0, 668.0]
[224.0, 112.0, 967.0, 669.0]
[240.0, 128.0, 984.0, 686.0]
[192.0, 112.0, 937.0, 671.0]
[160.0, 112.0, 906.0, 672.0]
[192.0, 96.0, 939.0, 656.0]
[144.0, 112.0, 892.0, 673.0]
[240.0, 112.0, 989.0, 674.0]
[64.0, 96.0, 814.0, 658.0]
[80.0, 112.0, 831.0, 675.0]
[144.0, 112.0, 896.0, 676.0]
[240.0, 64.0, 993.0, 629.0]
[208.0, 112.0, 962.0, 678.0]
[224.0, 64.0, 979.0, 630.0]
[32.0, 96.0, 788.0, 663.0]
[96.0, 112.0, 853.0, 680.0]
[224.0, 48.0, 982.0, 616.0]
[224.0, 96.0, 983.0, 665.0]
[176.0, 80.0, 936.0, 650.0]
[32.0, 64.0, 793.0, 635.0]
[16.0, 112.0, 778.0, 684.0]
[96.0, 96.0, 859.0, 668.0]
[64.0, 96.0, 828.0, 669.0]
[208.0, 48.0, 973.0, 622.0]
[176.0, 96.0, 942.0, 670.0]
[128.0, 96.0, 895.0, 671.0]
[192.0, 96.0, 960.0, 672.0]
[64.0, 80.0, 833.0, 657.0]
[96.0, 80.0, 866.0, 658.0]
[32.0, 48.0, 803.0, 626.0]
[176.0, 48.0, 948.0, 627.0]
[64.0, 32.0, 837.0, 612.0]
[192.0, 32.0, 966.0, 612.0]
[96.0, 64.0, 871.0, 645.0]
[208.0, 64.0, 984.0, 646.0]
[128.0, 32.0, 905.0, 615.0]
[96.0, 80.0, 874.0, 664.0]
[128.0, 80.0, 907.0, 664.0]
[160.0, 32.0, 940.0, 617.0]
[160.0, 80.0, 941.0, 666.0]
